id	address	name	kind	confidence	source	target
function:40800074:early-rom-startup	40800074	Early ROM startup / supervisor setup	function	medium	agent_note	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081FC04	4081FC04	fn4081FC04	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081FC36	4081FC36	fn4081FC36	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081FC68	4081FC68	fn4081FC68	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081FC86	4081FC86	fn4081FC86	function_candidate	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4081FD2C:4081FE1E	4081FD2C	string_cluster 4081FD2C	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40820308:40820484	40820308	string_cluster 40820308	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082031F:40820AFE	4082031F	string_cluster 4082031F	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40820C64:40821314	40820C64	string_cluster 40820C64	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40820E9C:40820FCD	40820E9C	string_cluster 40820E9C	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082147B:40821F54	4082147B	string_cluster 4082147B	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408220C4:408231EF	408220C4	string_cluster 408220C4	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408221E0:40822696	408221E0	string_cluster 408221E0	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822558	40822558	Function candidate 40822558	function_candidate	0.7	rom_structure_analysis	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822868:40824470	40822868	string_cluster 40822868	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822940	40822940	fn40822940	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408229DA	408229DA	fn408229DA	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822A16	40822A16	fn40822A16	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822B9C	40822B9C	fn40822B9C	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822BC8	40822BC8	fn40822BC8	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822C0C	40822C0C	fn40822C0C	function_candidate	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40823315:4082365D	40823315	string_cluster 40823315	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082383E:408238C2	4082383E	string_cluster 4082383E	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408239D0:40823A5C	408239D0	string_cluster 408239D0	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40823BD2:408242F1	40823BD2	string_cluster 40823BD2	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408245A0:408249E9	408245A0	string_cluster 408245A0	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40824638	40824638	fn40824638	function_candidate	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082488B:40824A45	4082488B	string_cluster 4082488B	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40824B70:40824E6F	40824B70	string_cluster 40824B70	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40824B90:40824FFC	40824B90	string_cluster 40824B90	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40824B94	40824B94	fn40824B94	function_candidate	0.95	rom_structure_analysis	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40825105:40828A60	40825105	string_cluster 40825105	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408251B1:4082529E	408251B1	string_cluster 408251B1	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408253D2:40825413	408253D2	string_cluster 408253D2	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408255BD:408256B5	408255BD	string_cluster 408255BD	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40825A93:40825B64	40825A93	string_cluster 40825A93	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40825CD0	40825CD0	fn40825CD0	function_candidate		rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40825D07:40825DDE	40825D07	string_cluster 40825D07	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40825F8A:408260B8	40825F8A	string_cluster 40825F8A	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408264C7:4082653E	408264C7	string_cluster 408264C7	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40826520	40826520	fn40826520	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40826584	40826584	fn40826584	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408265B6	408265B6	fn408265B6	function_candidate	0.95	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408266CE:40826795	408266CE	string_cluster 408266CE	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40826710	40826710	fn40826710	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40826870	40826870	fn40826870	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40827888	40827888	fn40827888	function_candidate	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408278BC:4082796F	408278BC	string_cluster 408278BC	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40827A54	40827A54	fn40827A54	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40827B96	40827B96	fn40827B96	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40827C40	40827C40	fn40827C40	function_candidate	0.95	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40827DC1:40827EC1	40827DC1	string_cluster 40827DC1	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828278	40828278	fn40828278	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828302	40828302	fn40828302	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408283C6	408283C6	fn408283C6	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082855A	4082855A	fn4082855A	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828644	40828644	fn40828644	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828886	40828886	fn40828886	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082889C	4082889C	fn4082889C	function_candidate	0.95	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828D09:4082982D	40828D09	string_cluster 40828D09	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828D48	40828D48	fn40828D48	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828DFC	40828DFC	Function candidate 40828DFC	function_candidate	0.8	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408298D5:40829A65	408298D5	string_cluster 408298D5	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082997D:4082AFF4	4082997D	string_cluster 4082997D	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40829E21:40829EE6	40829E21	string_cluster 40829E21	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40829F2A	40829F2A	fn40829F2A	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40829F40	40829F40	fn40829F40	function_candidate		rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082A1E4:4082A4AE	4082A1E4	string_cluster 4082A1E4	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082A366	4082A366	fn4082A366	function_candidate		rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082A764:4082AAE6	4082A764	string_cluster 4082A764	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082A9AC	4082A9AC	fn4082A9AC	function_candidate		rom_structure_analysis	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082B143:4082D51B	4082B143	string_cluster 4082B143	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082B3E2	4082B3E2	fn4082B3E2	function_candidate		rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082B4A4:4082B966	4082B4A4	string_cluster 4082B4A4	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082B91E	4082B91E	fn4082B91E	function_candidate	0.85	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082BE49:4082BF2A	4082BE49	string_cluster 4082BE49	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082C33C:4082C440	4082C33C	string_cluster 4082C33C	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082C39A	4082C39A	fn4082C39A	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082C3E0	4082C3E0	fn4082C3E0	function_candidate	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082C412	4082C412	fn4082C412	function_candidate	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082C5C0:4082C6CA	4082C5C0	string_cluster 4082C5C0	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082C82E:4082C852	4082C82E	string_cluster 4082C82E	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082C9F1:4082CBC3	4082C9F1	string_cluster 4082C9F1	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082CDAE	4082CDAE	fn4082CDAE	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082CE00	4082CE00	fn4082CE00	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082CE0A	4082CE0A	fn4082CE0A	function_candidate	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082D1B4:4082D26E	4082D1B4	string_cluster 4082D1B4	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082D3B4	4082D3B4	fn4082D3B4	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082D40A	4082D40A	fn4082D40A	function_candidate	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082D441:4082D4F9	4082D441	string_cluster 4082D441	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082D654:4082E046	4082D654	string_cluster 4082D654	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082E04F:4082E113	4082E04F	string_cluster 4082E04F	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082E19F:4082E251	4082E19F	string_cluster 4082E19F	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082E41B:4082FFD2	4082E41B	string_cluster 4082E41B	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082FAB0:4082FB6C	4082FAB0	string_cluster 4082FAB0	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082FC6F:4082FD62	4082FC6F	string_cluster 4082FC6F	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082FF0C:4083004A	4082FF0C	string_cluster 4082FF0C	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082FF70	4082FF70	fn4082FF70	function_candidate		rom_structure_analysis	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408301E6:408310E7	408301E6	string_cluster 408301E6	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40830220	40830220	fn40830220	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408302C0	408302C0	fn408302C0	function_candidate		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408303B0	408303B0	fn408303B0	function_candidate		rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40830999:40830AAD	40830999	string_cluster 40830999	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40830BDD:40830D0F	40830BDD	string_cluster 40830BDD	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40830EE1:40830F47	40830EE1	string_cluster 40830EE1	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40831195:40831217	40831195	string_cluster 40831195	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408312E4:40831861	408312E4	string_cluster 408312E4	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408313C3:408314B9	408313C3	string_cluster 408313C3	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408315CF:40831810	408315CF	string_cluster 408315CF	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4083197C:40831F1C	4083197C	string_cluster 4083197C	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40831CE6	40831CE6	fn40831CE6	function_candidate		rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40831DA9:40831E7B	40831DA9	string_cluster 40831DA9	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4083203A:40832162	4083203A	string_cluster 4083203A	data_region	0.7	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40832294:4083236C	40832294	string_cluster 40832294	data_region	0.7	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408322F8:408379AC	408322F8	string_cluster 408322F8	data_region	0.7	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408323C0	408323C0	fn408323C0	function_candidate	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40832412	40832412	fn40832412	function_candidate	0.95	rom_structure_analysis	
